#chr_A	pos_A	chr_B	pos_B
chr3	92934150	chr3	92958445
chr3	92984279	chr3	93246228
chr3	93072951	chr3	93122696
chr3	93072951	chr3	93122696
chr3	93129079	chr3	93334911
chr3	93188473	chr3	93202407
chr3	93277251	chr3	93788865
chr3	93278070	chr3	93284600
chr3	93279899	chr3	93296703
chr3	93279899	chr3	93296704
chr3	93285601	chr3	93292219
chr3	93368573	chr3	93369484
chr3	93402927	chr3	93562055
chr3	93479861	chr3	93488107
chr3	93518469	chr3	93552923
chr3	93765491	chr3	93783519
chr3	93768097	chr3	93781959
chr3	93856446	chr3	93890431
chr3	93858734	chr3	94220255
chr3	94164018	chr3	94165914
chr3	94307568	chr3	94308456
chr3	94309281	chr3	94439769
chr3	94339286	chr3	94400977
chr3	94385926	chr3	94424135
chr3	94438281	chr3	94438471
chr3	94471821	chr3	94810494
chr3	94482547	chr3	94483587
chr3	94533449	chr3	94541831
chr3	94785230	chr3	94787568
chr3	94785230	chr3	94787568
chr3	94844991	chr3	95117925
chr3	94888447	chr3	94904405
chr3	94896818	chr3	94900610
chr3	94913333	chr3	95271133
chr3	94930116	chr3	96539116
chr3	94940139	chr3	96627675
chr3	94940139	chr3	96627675
chr3	95016900	chr3	95020961
chr3	95026493	chr3	95029360
chr3	95052504	chr3	95059962
chr3	95071997	chr3	95139578
chr3	95086988	chr3	95108495
chr3	95122579	chr3	95155133
chr3	95146801	chr3	95158578
chr3	95146801	chr3	95158578
chr3	95160690	chr3	95381740
chr3	95182621	chr3	95211617
chr3	95187646	chr3	95338801
chr3	95247413	chr3	95341669
chr3	95247413	chr3	95341669
chr3	95247937	chr3	95331884
chr3	95249581	chr3	95255311
chr3	95280679	chr3	95451729
chr3	95321740	chr3	95348741
chr3	95322049	chr3	95651083
chr3	95341312	chr3	96617481
chr3	95341312	chr3	96617477
chr3	95440974	chr3	95443148
chr3	95468118	chr3	95482409
chr3	95470481	chr3	95516166
chr3	95501834	chr3	97133697
chr3	95501834	chr3	97133697
chr3	95510975	chr3	95692950
chr3	95515344	chr3	95682377
chr3	95515344	chr3	95682376
chr3	95536037	chr3	95880127
chr3	95552240	chr3	95674495
chr3	95560127	chr3	95811578
chr3	95565183	chr3	95880198
chr3	95579571	chr3	95744621
chr3	95610310	chr3	95617079
chr3	95635429	chr3	95652364
chr3	95651687	chr3	95657478
chr3	95659258	chr3	95708955
chr3	95696044	chr3	95696600
chr3	95723358	chr3	95733316
chr3	95810052	chr3	95818461
chr3	95821394	chr3	95821821
chr3	95822091	chr3	96987579
chr3	95830403	chr3	95850405
chr3	95835237	chr3	95850266
chr3	95840056	chr3	95917851
chr3	95877803	chr3	95925551
chr3	95891588	chr3	96125934
chr3	95926453	chr3	97125841
chr3	95949501	chr3	97134616
chr3	95984166	chr3	96081070
chr3	95987684	chr3	97725738
chr3	96045154	chr3	97223188
chr3	96087331	chr3	96296839
chr3	96087475	chr3	96176864
chr3	96126540	chr3	96264441
chr3	96156195	chr3	96192793
chr3	96225085	chr3	96231082
chr3	96251670	chr3	96253683
chr3	96252063	chr3	96407440
chr3	96285822	chr3	96331695
chr3	96292871	chr3	96329712
chr3	96304981	chr3	96443403
chr3	96326445	chr3	96495667
chr3	96470482	chr3	96470983
chr3	96498687	chr3	96580304
chr3	96507574	chr3	96517875
chr3	96533499	chr3	96542631
chr3	96534077	chr3	96717663
chr3	96538589	chr3	96816395
chr3	96543169	chr3	96595766
chr3	96551704	chr3	96770290
chr3	96560137	chr3	97009469
chr3	96560208	chr3	97661135
chr3	96565054	chr3	96581899
chr3	96622586	chr3	96626860
chr3	96622586	chr3	96626860
chr3	96634330	chr3	96712121
chr3	96697945	chr3	96701725
chr3	96720997	chr3	96908474
chr3	96779074	chr3	97305220
chr3	96840241	chr3	96981283
chr3	96840534	chr3	96935800
chr3	96891243	chr3	96908403
chr3	96896569	chr3	96901088
chr3	96910251	chr3	97027925
chr3	96926026	chr3	96941179
chr3	96929964	chr3	97049944
chr3	96937279	chr3	96950370
chr3	97035931	chr3	97043303
chr3	97041990	chr3	97049307
chr3	97065645	chr3	97066055
chr3	97067547	chr3	97124560
chr3	97116995	chr3	97133417
chr3	97118543	chr3	97120612
chr3	97154946	chr3	97215288
chr3	97486592	chr3	97632718
chr3	97495654	chr3	97570038
chr3	97516371	chr3	97516607
chr3	97535611	chr3	97601067
chr3	97538449	chr3	97572228
chr3	97563713	chr3	97652498
chr3	97592559	chr3	97620807
chr3	97594490	chr3	97656332
chr3	97726748	chr3	98200924
chr3	97729622	chr3	97738394
chr3	97758376	chr3	97762314
chr3	97793339	chr3	97793840
chr3	97793339	chr3	97793840
chr3	97800198	chr3	97800845
chr3	97812942	chr3	97826309
chr3	97871486	chr3	98825358
chr3	97886088	chr3	97892670
chr3	97907153	chr3	100158253
chr3	97957117	chr3	100040719
chr3	97961577	chr3	98175720
chr3	97968996	chr3	98035456
chr3	97994684	chr3	101327121
chr3	98008484	chr3	98435291
chr3	98026187	chr3	98038606
chr3	98038470	chr3	98047728
chr3	98048178	chr3	101508102
chr3	98054081	chr3	101081248
chr3	98059301	chr3	101114885
chr3	98059321	chr3	101032563
chr3	98108124	chr3	126455236
chr3	98117275	chr3	99324349
chr3	98119005	chr3	126471294
chr3	98119554	chr3	98119754
chr3	98172675	chr3	99046854
chr3	98190411	chr3	98218337
chr3	98190482	chr3	98259885
chr3	98201436	chr3	98203766
chr3	98212165	chr3	98212880
chr3	98213933	chr3	102170904
chr3	98332059	chr3	99016392
chr3	98341968	chr3	98417104
chr3	98375361	chr3	98760878
chr3	98411841	chr3	98424668
chr3	98420096	chr3	98424597
chr3	98498787	chr3	98550779
chr3	98588647	chr3	98601836
chr3	98629817	chr3	98719701
chr3	98630185	chr3	100101865
chr3	98785422	chr3	98791250
chr3	98835117	chr3	98907810
chr3	98853457	chr3	100048738
chr3	98855431	chr3	98980898
chr3	98879664	chr3	98885079
chr3	98911268	chr3	99072824
chr3	98915823	chr3	98969728
chr3	98924414	chr3	99654816
chr3	98932693	chr3	99322005
chr3	99072753	chr3	99995221
chr3	99129597	chr3	102355545
chr3	99221525	chr3	99226910
chr3	99222243	chr3	99223643
chr3	99254812	chr3	99819029
chr3	99284473	chr3	99338521
chr3	99306064	chr3	102274535
chr3	99316996	chr3	99317257
chr3	99394150	chr3	102272092
chr3	99435732	chr3	99673865
chr3	99460551	chr3	102372209
chr3	99489096	chr3	102820774
chr3	99590055	chr3	99591589
chr3	99607336	chr3	99609495
chr3	99607336	chr3	99609495
chr3	99611981	chr3	101949694
chr3	99622537	chr3	99745837
chr3	99643450	chr3	99947734
chr3	99652598	chr3	99752614
chr3	99664044	chr3	99939788
chr3	99690159	chr3	99698963
chr3	99692278	chr3	102508321
chr3	99692940	chr3	102457276
chr3	99698152	chr3	102457578
chr3	99701601	chr3	99756147
chr3	99714763	chr3	102286579
chr3	99718800	chr3	102449128
chr3	99731451	chr3	102422599
chr3	99825876	chr3	102343026
chr3	99833821	chr3	99853821
chr3	99894808	chr3	99896813
chr3	99929862	chr3	99948043
chr3	99966361	chr3	100010739
chr3	99983339	chr3	100033765
chr3	100017477	chr3	102490942
chr3	100055349	chr3	100087889
chr3	100086830	chr3	100091825
chr3	100087998	chr3	100101463
chr3	100140015	chr3	101468350
chr3	100150390	chr3	100157154
chr3	100150971	chr3	101468906
chr3	100156764	chr3	100942528
chr3	100157551	chr3	101437747
chr3	100159070	chr3	101368706
chr3	100160720	chr3	101429342
chr3	100166663	chr3	100943539
chr3	100179414	chr3	100187845
chr3	100270565	chr3	100809718
chr3	100284618	chr3	100286973
chr3	100342894	chr3	100567164
chr3	100354994	chr3	100767566
chr3	100400319	chr3	106212882
chr3	100401335	chr3	100877605
chr3	100407088	chr3	100411629
chr3	100443255	chr3	100459031
chr3	100531375	chr3	100532558
chr3	100643820	chr3	100805685
chr3	100687829	chr3	100730631
chr3	100712230	chr3	101259118
chr3	100719324	chr3	100785447
chr3	100735314	chr3	100914441
chr3	100762413	chr3	101166502
chr3	100814169	chr3	101231964
chr3	100828320	chr3	100896173
chr3	100877878	chr3	106185743
chr3	100946857	chr3	101419864
chr3	100977338	chr3	100999209
chr3	101014615	chr3	101338158
chr3	101021007	chr3	101033535
chr3	101037645	chr3	101040002
chr3	101092820	chr3	126976974
chr3	101111852	chr3	101354041
chr3	101114551	chr3	101282907
chr3	101135246	chr3	101135605
chr3	101135824	chr3	101146024
chr3	101136094	chr3	101210085
chr3	101143958	chr3	106204571
chr3	101148451	chr3	101154229
chr3	101172784	chr3	101173105
chr3	101181060	chr3	101219658
chr3	101257446	chr3	101266185
chr3	101279612	chr3	101465096
chr3	101305544	chr3	101325728
chr3	101311437	chr3	101462321
chr3	101332107	chr3	101373576
chr3	101528605	chr3	101717166
chr3	101595925	chr3	126670453
chr3	101603003	chr3	126026549
chr3	101615899	chr3	126538800
chr3	101616831	chr3	126339290
chr3	101631272	chr3	101643072
chr3	101644984	chr3	125994369
chr3	101655015	chr3	102205433
chr3	101656749	chr3	101693560
chr3	101685581	chr3	126011850
chr3	101709334	chr3	126372548
chr3	101724414	chr3	101765962
chr3	101728891	chr3	126562674
chr3	101743502	chr3	101770170
chr3	101777900	chr3	102260217
chr3	101808353	chr3	126272976
chr3	101808353	chr3	126272976
chr3	101873179	chr3	101874930
chr3	101916950	chr3	132908040
chr3	101930576	chr3	101946429
chr3	101933132	chr3	101937762
chr3	101970479	chr3	101983874
chr3	101972174	chr3	132883147
chr3	102068537	chr3	102179624
chr3	102097740	chr3	102603901
chr3	102121420	chr3	102152837
chr3	102312386	chr3	102335749
chr3	102313064	chr3	102330363
chr3	102333318	chr3	102333994
chr3	102413759	chr3	102416758
chr3	102413759	chr3	102416758
chr3	102428418	chr3	102831108
chr3	102565246	chr3	102859285
chr3	102574327	chr3	102779007
chr3	102583623	chr3	102620657
chr3	102597776	chr3	102803802
chr3	102634821	chr3	102639818
chr3	102687069	chr3	102773948
chr3	102704875	chr3	102810330
chr3	102741192	chr3	102743992
chr3	102751693	chr3	102768069
chr3	102757461	chr3	103042490
chr3	102758860	chr3	102766493
chr3	102950810	chr3	132009067
chr3	102976722	chr3	103001036
chr3	102996711	chr3	132675855
chr3	103013028	chr3	132699853
chr3	103034602	chr3	103352247
chr3	103066121	chr3	103069478
chr3	103080916	chr3	103094365
chr3	103090790	chr3	103101374
chr3	103115736	chr3	103310083
chr3	103144039	chr3	103145021
chr3	103164128	chr3	103171103
chr3	103165775	chr3	103166879
chr3	103176447	chr3	103364546
chr3	103183964	chr3	103321889
chr3	103187646	chr3	103493969
chr3	103192045	chr3	103192263
chr3	103202475	chr3	103274885
chr3	103205050	chr3	103225102
chr3	103209789	chr3	103463144
chr3	103231288	chr3	103349386
chr3	103234717	chr3	103582970
chr3	103235378	chr3	103235682
chr3	103262265	chr3	103266598
chr3	103289475	chr3	103364523
chr3	103306015	chr3	103572484
chr3	103331946	chr3	103336605
chr3	103344419	chr3	103351556
chr3	103377129	chr3	103379721
chr3	103399102	chr3	103501296
chr3	103434136	chr3	103434455
chr3	103623293	chr3	103623544
chr3	103728178	chr3	103731247
chr3	103745824	chr3	103905685
chr3	103749274	chr3	103812765
chr3	103750963	chr3	103768486
chr3	103786650	chr3	103787245
chr3	103811776	chr3	103838547
chr3	103830573	chr3	103900171
chr3	103896414	chr3	103917400
chr3	103906078	chr3	103914403
chr3	103928313	chr3	129838979
chr3	103933071	chr3	131538063
chr3	103933880	chr3	104504836
chr3	103934874	chr3	103949831
chr3	103941570	chr3	131532847
chr3	103948996	chr3	129804791
chr3	103959053	chr3	130677387
chr3	103959303	chr3	130139940
chr3	103984469	chr3	104115826
chr3	103994010	chr3	104489361
chr3	104064047	chr3	104102979
chr3	104081658	chr3	104092901
chr3	104087214	chr3	134578195
chr3	104092214	chr3	127199235
chr3	104107146	chr3	104252828
chr3	104125369	chr3	135005841
chr3	104125369	chr3	135005841
chr3	104135613	chr3	104143653
chr3	104152921	chr3	104159712
chr3	104179931	chr3	134841783
chr3	104207265	chr3	105095183
chr3	104214905	chr3	104215952
chr3	104226553	chr3	129211100
chr3	104227575	chr3	128128639
chr3	104245821	chr3	104413398
chr3	104259426	chr3	127249509
chr3	104293992	chr3	104302733
chr3	104309709	chr3	104313029
chr3	104310006	chr3	104342187
chr3	104371084	chr3	134914730
chr3	104382542	chr3	104389290
chr3	104420789	chr3	105950788
chr3	104443199	chr3	104443590
chr3	104458005	chr3	127594359
chr3	104467169	chr3	127391821
chr3	104468482	chr3	104480462
chr3	104498697	chr3	108130472
chr3	104498932	chr3	131551449
chr3	104523664	chr3	127788792
chr3	104560328	chr3	127227967
chr3	104609987	chr3	129781590
chr3	104627403	chr3	108195418
chr3	104692595	chr3	127558188
chr3	104702084	chr3	104721989
chr3	104787496	chr3	104935174
chr3	104798305	chr3	104798477
chr3	104799227	chr3	104833841
chr3	104805911	chr3	104811045
chr3	104833769	chr3	132956510
chr3	104847336	chr3	104894318
chr3	104850230	chr3	104879769
chr3	104882588	chr3	104890146
chr3	104897540	chr3	104908160
chr3	104905497	chr3	104991042
chr3	104983406	chr3	105048686
chr3	104991397	chr3	105058676
chr3	105013034	chr3	105020673
chr3	105037030	chr3	105050550
chr3	105078366	chr3	105782784
chr3	105100645	chr3	105772081
chr3	105103061	chr3	105133581
chr3	105120322	chr3	105142211
chr3	105129001	chr3	105603349
chr3	105167695	chr3	105837125
chr3	105173256	chr3	133705508
chr3	105173352	chr3	105185954
chr3	105194191	chr3	105474664
chr3	105194191	chr3	105474664
chr3	105195314	chr3	132785995
chr3	105200841	chr3	105630985
chr3	105211308	chr3	132783691
chr3	105211308	chr3	132783691
chr3	105219412	chr3	105332687
chr3	105226226	chr3	105623343
chr3	105232390	chr3	105347341
chr3	105251389	chr3	105654717
chr3	105251389	chr3	105654717
chr3	105310321	chr3	132791158
chr3	105372607	chr3	105373485
chr3	105375308	chr3	105569841
chr3	105375761	chr3	126915362
chr3	105383676	chr3	105421573
chr3	105385919	chr3	105391446
chr3	105391165	chr3	105509341
chr3	105396507	chr3	105665209
chr3	105412228	chr3	105571438
chr3	105427433	chr3	127165530
chr3	105463031	chr3	105509844
chr3	105504430	chr3	105543478
chr3	105617361	chr3	134793283
chr3	105630843	chr3	134826452
chr3	105639422	chr3	134801808
chr3	105661658	chr3	129190121
chr3	105680904	chr3	105695554
chr3	105681548	chr3	105691700
chr3	105723439	chr3	105939656
chr3	105775744	chr3	105895734
chr3	105804962	chr3	132850496
chr3	105809452	chr3	105867903
chr3	105868390	chr3	105870933
chr3	105931829	chr3	105933116
chr3	105933858	chr3	105939791
chr3	105950389	chr3	105953279
chr3	106001950	chr3	126969256
chr3	106032700	chr3	106352728
chr3	106042166	chr3	106245468
chr3	106043089	chr3	106450008
chr3	106066961	chr3	126772002
chr3	106104882	chr3	106133140
chr3	106107267	chr3	106202755
chr3	106130749	chr3	106462087
chr3	106133211	chr3	106243686
chr3	106133211	chr3	106243686
chr3	106147676	chr3	106311121
chr3	106187730	chr3	106201712
chr3	106190516	chr3	106310010
chr3	106208677	chr3	106302855
chr3	106208677	chr3	106302855
chr3	106233255	chr3	106541470
chr3	106236546	chr3	106538140
chr3	106244993	chr3	106546159
chr3	106244993	chr3	106546159
chr3	106283267	chr3	106486245
chr3	106284917	chr3	106441610
chr3	106323142	chr3	126703521
chr3	106331965	chr3	106449323
chr3	106346140	chr3	106404640
chr3	106376879	chr3	126680429
chr3	106379594	chr3	106408372
chr3	106379594	chr3	106408372
chr3	106396243	chr3	126675900
chr3	106396243	chr3	126675900
chr3	106481859	chr3	106523911
chr3	106496584	chr3	106973649
chr3	106572383	chr3	106847058
chr3	106617068	chr3	106637171
chr3	106617878	chr3	106943541
chr3	106634077	chr3	127351253
chr3	106650234	chr3	107008103
chr3	106663141	chr3	128686266
chr3	106680637	chr3	106691330
chr3	106691393	chr3	107022552
chr3	106700923	chr3	107024925
chr3	106743749	chr3	106759546
chr3	106749759	chr3	118301583
chr3	106749759	chr3	118301583
chr3	106769642	chr3	118011479
chr3	106809966	chr3	106810848
chr3	106825649	chr3	106828315
chr3	106830248	chr3	128722733
chr3	106842523	chr3	106886436
chr3	106842523	chr3	106886436
chr3	106871052	chr3	106915532
chr3	106873545	chr3	106915603
chr3	106930617	chr3	106934730
chr3	106934801	chr3	106947706
chr3	106938764	chr3	106940698
chr3	106943419	chr3	106962084
chr3	106944611	chr3	106963197
chr3	106945208	chr3	125911727
chr3	106946618	chr3	106962887
chr3	106955741	chr3	106964866
chr3	107036746	chr3	128674590
chr3	107061185	chr3	127514697
chr3	107063564	chr3	107629038
chr3	107088874	chr3	128854242
chr3	107089090	chr3	128477175
chr3	107093795	chr3	128850873
chr3	107103107	chr3	107135121
chr3	107130443	chr3	107263360
chr3	107136860	chr3	118064768
chr3	107170762	chr3	128817259
chr3	107182058	chr3	107183943
chr3	107203421	chr3	107758012
chr3	107204659	chr3	107485373
chr3	107214051	chr3	128744427
chr3	107224973	chr3	107232033
chr3	107233371	chr3	107359211
chr3	107290059	chr3	122320876
chr3	107353406	chr3	122372140
chr3	107360040	chr3	107651574
chr3	107368557	chr3	107740616
chr3	107374838	chr3	107460158
chr3	107388669	chr3	107454740
chr3	107433691	chr3	124328882
chr3	107457841	chr3	128916211
chr3	107466030	chr3	128798045
chr3	107495240	chr3	107721934
chr3	107527517	chr3	107527850
chr3	107551997	chr3	107572637
chr3	107561436	chr3	107611808
chr3	107581016	chr3	107581239
chr3	107586520	chr3	107594391
chr3	107592724	chr3	107697008
chr3	107603603	chr3	107628647
chr3	107624113	chr3	127464216
chr3	107646627	chr3	107685766
chr3	107653096	chr3	107653556
chr3	107653096	chr3	107653556
chr3	107671119	chr3	107722405
chr3	107671765	chr3	122148758
chr3	107675065	chr3	107916535
chr3	107689981	chr3	107733208
chr3	107698069	chr3	107864997
chr3	107754551	chr3	121893688
chr3	107767817	chr3	108146398
chr3	107775543	chr3	129577455
chr3	107829518	chr3	107838766
chr3	107830654	chr3	107966821
chr3	107839814	chr3	107842983
chr3	107840431	chr3	107983145
chr3	107885217	chr3	108011699
chr3	107912977	chr3	108004288
chr3	107945384	chr3	107984687
chr3	107946910	chr3	107980191
chr3	107966320	chr3	108014655
chr3	108013956	chr3	108039685
chr3	108048463	chr3	108192600
chr3	108057887	chr3	108058115
chr3	108080742	chr3	108149202
chr3	108084602	chr3	108099352
chr3	108104847	chr3	108200734
chr3	108143020	chr3	108179787
chr3	108154395	chr3	108164959
chr3	108169190	chr3	108201364
chr3	108177906	chr3	108282560
chr3	108199623	chr3	108202116
chr3	108204695	chr3	108255017
chr3	108270522	chr3	108276140
chr3	108270522	chr3	108276140
chr3	108279199	chr3	129812264
chr3	108285934	chr3	108373522
chr3	108290943	chr3	108787533
chr3	108291805	chr3	108646899
chr3	108300451	chr3	108832849
chr3	108304605	chr3	108371593
chr3	108309589	chr3	108371899
chr3	108310559	chr3	108355512
chr3	108333772	chr3	108762236
chr3	108355119	chr3	108538396
chr3	108396777	chr3	108397584
chr3	108404347	chr3	108430376
chr3	108406613	chr3	108426860
chr3	108418907	chr3	108419726
chr3	108427777	chr3	108646715
chr3	108468297	chr3	108760624
chr3	108497545	chr3	108528162
chr3	108528310	chr3	108779718
chr3	108528380	chr3	108528793
chr3	108551796	chr3	108567814
chr3	108604492	chr3	146541490
chr3	108604492	chr3	146541490
chr3	108612919	chr3	146446132
chr3	108618751	chr3	108639685
chr3	108731910	chr3	145957603
chr3	108782567	chr3	145884040
chr3	108798771	chr3	108816552
chr3	108804220	chr3	108833424
chr3	108804220	chr3	108833424
chr3	108809913	chr3	108848438
chr3	108845073	chr3	108846145
chr3	108906149	chr3	108977868
chr3	108941834	chr3	146190210
chr3	108957440	chr3	109049196
chr3	108999237	chr3	109082523
chr3	109009658	chr3	109019964
chr3	109011472	chr3	110152411
chr3	109019560	chr3	109497359
chr3	109023499	chr3	109745029
chr3	109023499	chr3	109745029
chr3	109023915	chr3	109746262
chr3	109023915	chr3	109746262
chr3	109028817	chr3	109062234
chr3	109030242	chr3	110064589
chr3	109034718	chr3	109779805
chr3	109048501	chr3	109758409
chr3	109049824	chr3	109052620
chr3	109061332	chr3	109254045
chr3	109128172	chr3	114634523
chr3	109172623	chr3	115277957
chr3	109199172	chr3	152011885
chr3	109199172	chr3	152011885
chr3	109205854	chr3	114539502
chr3	109215337	chr3	114540995
chr3	109220220	chr3	114553881
chr3	109220220	chr3	114553881
chr3	109281193	chr3	114731059
chr3	109301994	chr3	109379753
chr3	109334106	chr3	110603136
chr3	109339639	chr3	110516198
chr3	109344470	chr3	109789209
chr3	109351711	chr3	109808770
chr3	109371090	chr3	109786259
chr3	109373624	chr3	109377913
chr3	109380379	chr3	114741724
chr3	109383968	chr3	110447792
chr3	109384727	chr3	114740013
chr3	109398802	chr3	109785716
chr3	109400283	chr3	109488784
chr3	109402193	chr3	109409757
chr3	109409703	chr3	110246185
chr3	109422556	chr3	110479240
chr3	109427424	chr3	110523157
chr3	109432666	chr3	110251494
chr3	109436431	chr3	109694493
chr3	109458989	chr3	110224741
chr3	109490636	chr3	109500008
chr3	109532245	chr3	110846679
chr3	109535031	chr3	110844840
chr3	109546585	chr3	110957575
chr3	109550667	chr3	110895076
chr3	109552713	chr3	111032558
chr3	109559325	chr3	110940850
chr3	109561965	chr3	109562314
chr3	109562624	chr3	109562779
chr3	109581196	chr3	109626856
chr3	109594048	chr3	109603770
chr3	109605518	chr3	125643295
chr3	109634721	chr3	109675441
chr3	109676168	chr3	109677718
chr3	109684897	chr3	110944127
chr3	109690702	chr3	109801997
chr3	109700131	chr3	110207334
chr3	109702561	chr3	110561496
chr3	109702562	chr3	110561496
chr3	109707275	chr3	146745631
chr3	109748251	chr3	145951777
chr3	109756951	chr3	146104035
chr3	109774893	chr3	110513566
chr3	109796444	chr3	110486880
chr3	109826744	chr3	110513028
chr3	109867105	chr3	125631079
chr3	109897468	chr3	128400235
chr3	109926341	chr3	110145483
chr3	109930413	chr3	109961481
chr3	109955388	chr3	110164618
chr3	109980673	chr3	145974877
chr3	109994210	chr3	146082195
chr3	110135706	chr3	110136220
chr3	110150917	chr3	110154117
chr3	110218628	chr3	110233226
chr3	110231807	chr3	146620019
chr3	110231807	chr3	146620019
